Avg MJD,Avg V-mag,Avg SE,Avg Air Mass,Observation Count,Uncertainty
57969.382836274526,11.914739215686273,0.0029901960784313735,1.198039215686274,51,0.0004187112015966109
57969.41445303571,11.915980357142859,0.00205,1.3317142857142865,56,0.00027394277296023504
57970.14623526316,11.91447368421053,0.002321052631578947,1.2596315789473682,19,0.0005324859928258827
57970.17293358024,11.91617530864197,0.0022407407407407415,1.165074074074074,81,0.00024897119341563796
57970.214508378376,11.917182432432433,0.0034162162162162165,1.071013513513514,74,0.00039712706857347995
57970.238059375006,11.916812499999997,0.0027,1.040875,16,0.000675
57971.14113230769,11.917853846153845,0.004253846153846154,1.270846153846154,39,0.0006811605311862553
57971.15449312501,11.9159875,0.0039125,1.2153750000000003,16,0.000978125
57971.23171199999,11.91846,0.0022700000000000003,1.0441,10,0.0007178370288582222
57971.24719254545,11.915470909090908,0.0032236363636363626,1.0330909090909086,55,0.0004346750385990283
57972.134594603165,11.916434920634918,0.0035841269841269843,1.28984126984127,63,0.0004515575555845688
57972.21400418605,11.920069767441861,0.002223255813953489,1.0631395348837205,43,0.00033904333311155844
57972.2522793617,11.920334042553192,0.002623404255319149,1.0298723404255326,47,0.00038266283939766805
57973.130223191474,11.92108723404255,0.0031340425531914897,1.296468085106383,47,0.0004571470903753164
57973.179283191486,11.920993617021274,0.0022042553191489356,1.1237446808510638,47,0.00032152368338684835
57973.21328623188,11.920799999999998,0.001959420289855073,1.0617536231884057,69,0.00023588648314776812
57973.255579113924,11.919254430379743,0.0027658227848101273,1.0289240506329127,79,0.0003111793751295396
57973.28785770834,11.921297916666662,0.0023562500000000007,1.0345208333333331,48,0.00034009539294451406
57974.13132431372,11.919494117647055,0.002647058823529413,1.280039215686275,51,0.0003706623751838851
57974.17164289473,11.920372368421056,0.0019710526315789463,1.1382894736842104,76,0.00022609524298559296
57974.21424708333,11.920616666666666,0.0019208333333333339,1.056527777777778,72,0.0002263723792548601
57974.25499938272,11.921362962962961,0.001955555555555556,1.0286543209876555,81,0.00021728395061728397
57974.278053333335,11.922066666666668,0.002977777777777778,1.0302222222222224,9,0.0009925925925925927
57977.13630645162,11.92132580645161,0.0017064516129032257,1.2237419354838708,31,0.000306487757329561
57977.15585809523,11.920838095238095,0.001538095238095238,1.1564761904761904,21,0.0003356398978391692
57977.2280028,11.923352,0.0017200000000000006,1.0342,25,0.0003440000000000001
57977.25496289159,11.922867469879517,0.0016939759036144575,1.0282771084337357,83,0.00018593801150060794
57977.2974685,11.923786250000001,0.0022625000000000006,1.0543624999999996,80,0.0002529551899546638
57977.33814528735,11.921932183908044,0.002185057471264368,1.1289425287356327,87,0.00023426275042835035
57977.37743779221,11.9221,0.002518181818181818,1.2604545454545457,77,0.00028697345163017916
57979.13204339621,11.915811320754722,0.0024150943396226403,1.220716981132075,53,0.0003317387204798526
57979.17400048389,11.915548387096774,0.00207258064516129,1.100645161290323,62,0.0002632180051536206
57979.21838016948,11.91588474576271,0.0017779661016949142,1.0383728813559316,59,0.00023147147054048163
57979.24016277777,11.916538888888889,0.002627777777777777,1.0271111111111109,18,0.0006193731620393276
57980.1496425,11.924375000000001,0.002675,1.15075,4,0.0013375
57980.17480454547,11.914207272727275,0.0018490909090909092,1.0939454545454546,55,0.00024933136731822444
57980.21323761904,11.914310714285717,0.0016857142857142854,1.0406428571428574,84,0.00018392650748462212
57980.24555543477,11.913417391304346,0.0020478260869565223,1.0268260869565216,46,0.00030193548412589814
57981.140343488376,11.910620930232557,0.002416279069767442,1.1710000000000003,43,0.0003684791036641309
57981.17142329268,11.911125609756093,0.002234146341463415,1.0944999999999998,82,0.0002467201899623401
57981.20427937501,11.911777083333332,0.002160416666666667,1.044958333333333,48,0.00031182928601543856
57982.135776825395,11.910873015873017,0.0018714285714285708,1.1777619047619046,63,0.00023577783792480355
57982.171723218366,11.911459770114945,0.0015540229885057466,1.0885402298850577,87,0.00016660875254031012
57982.199861034474,11.911237931034483,0.0015965517241379303,1.0462413793103449,29,0.00029647221233094817
57986.13197455696,11.910865822784809,0.0017936708860759492,1.15673417721519,79,0.0002018037412167311
57986.165475555565,11.912073333333334,0.002664444444444444,1.0790000000000002,45,0.0003971919266699626
57986.219021,11.910198333333332,0.002213333333333333,1.028200000000001,60,0.000285740104653525
57986.235124,11.91376,0.00532,1.027,5,0.002379176328059776
57988.13613183333,11.912711666666663,0.0016949999999999997,1.1294499999999996,60,0.000218823559060719
57988.170861463404,11.909802439024393,0.002612195121951218,1.0632804878048787,82,0.00028846869372234287
57988.212622470586,11.91087882352942,0.0019400000000000012,1.029294117647059,85,0.0002104225440840966
57990.1291873077,11.914011538461539,0.002592307692307692,1.1334807692307691,52,0.00035948839639981194
57990.17251962965,11.912702469135802,0.0018074074074074075,1.0539135802469137,81,0.00020082304526748972
57990.21310103451,11.911457471264368,0.001209195402298852,1.028344827586208,87,0.0001296393547872829
57990.23752333333,11.911606666666668,0.001873333333333333,1.0317333333333332,15,0.0004836925867930151
57990.30503307694,11.912211538461541,0.0014826923076923064,1.1332692307692307,52,0.00020561242850464004
57990.33831942529,11.910958620689655,0.0018068965517241376,1.2459999999999998,87,0.00019371964422586357
57990.377119594596,11.909894594594594,0.0016378378378378371,1.4541891891891892,74,0.00019039478129393095
57993.104483333336,11.910155555555555,0.003688888888888889,1.1802222222222223,18,0.0008694794494590141
57993.13005770116,11.910057471264368,0.0014827586206896555,1.1126781609195395,87,0.00015896841033801788
57993.166959999995,11.910052380952385,0.0013452380952380955,1.0515714285714282,42,0.00020757474459186178
57993.2152525,11.910361363636362,0.0015386363636363636,1.0288181818181816,44,0.0002319581594081204
57993.25548564103,11.908960256410259,0.0017089743589743587,1.0566794871794867,78,0.00019350324186086484
57993.29680127908,11.909709302325583,0.0018593023255813951,1.134883720930233,86,0.00020049372599104418
57993.33835954021,11.908805747126436,0.0018045977011494259,1.2820229885057468,87,0.0001934731815741768
57993.38004712646,11.908265517241379,0.002045977011494254,1.5388045977011495,87,0.00021935176000129606
57993.4086734375,11.908428125000002,0.002053125,1.8125624999999999,32,0.00036294465253090754
57995.16781565218,11.910008695652177,0.001765217391304348,1.042695652173913,23,0.0003680732700311842
57995.2134392857,11.910734523809522,0.001628571428571428,1.0292857142857141,84,0.0001776917106207366
57995.25508011491,11.910183908045981,0.001752873563218391,1.063275862068965,87,0.00018792777191122266
57995.29602217948,11.911447435897438,0.0018820512820512819,1.1478589743589742,78,0.00021310034437490593
57995.33788,11.91120470588235,0.001998823529411765,1.3056705882352941,85,0.0002168028516669982
57995.36358049999,11.909745000000003,0.0027999999999999995,1.4502000000000002,20,0.000626099033699941
57999.22290404256,11.906744680851062,0.0019276595744680842,1.0388085106382978,47,0.00028117804744062216
57999.23921857142,11.905414285714286,0.00189047619047619,1.054857142857143,21,0.0004125357258270903
58001.227956153845,11.908692307692311,0.0021461538461538467,1.0481153846153846,26,0.00042089539771964125
58001.25562541668,11.90746666666667,0.0022666666666666655,1.0922708333333333,48,0.0003271651525407878
58001.29215568181,11.91058409090909,0.0028204545454545444,1.1851363636363637,44,0.0004251995211602324
58001.34209303031,11.912203030303026,0.0036212121212121197,1.4202272727272731,66,0.00044574039915243194
58001.36247461539,11.91153846153846,0.0047692307692307695,1.565923076923077,13,0.0013227466217678543
58002.21691633803,11.917901408450705,0.002853521126760563,1.0412957746478873,71,0.0003386506534508093
58002.25481034482,11.917924137931035,0.0025333333333333328,1.0950574712643677,87,0.00027160184215890793
58002.29652218392,11.918845977011493,0.0032816091954022985,1.2107356321839082,87,0.0003518254352829774
58002.3381726437,11.918139080459772,0.003818390804597701,1.4147356321839084,87,0.0004093744644518568
58002.37858926829,11.920310975609757,0.00486951219512195,1.7580365853658546,82,0.0005377476629473928
58003.17591181819,11.919145454545456,0.0032818181818181818,1.0277727272727275,22,0.0006996859873125033
